Sample,r,alpha,beta,k,Antag_Lag,Collapse_Lag
544,0.008122179880375089,0.008300408832538018,0.002754461601321163,0.025655917465448153,73.5,84.30000000000001
545,0.008404045438826906,0.007821484297632091,0.003174735516158848,0.023388456724483923,85.30000000000001,107.30000000000001
546,0.008474338827081174,0.006853449846834966,0.0025798704191061835,0.02192958534467266,104.60000000000002,128.9
547,0.009413539534434462,0.008486185841509087,0.0033340840340367463,0.025159792787981767,75.9,94.80000000000001
548,0.009778807826783904,0.007871216032820988,0.0027842581718094026,0.026146293264633753,80.80000000000001,96.0
549,0.00946097724214575,0.0076359914197059895,0.002649890522292133,0.022929918251206913,94.20000000000002,114.0
550,0.0088929673322452,0.008320268121426007,0.0030419833981690093,0.022463999837303163,85.9,106.4
551,0.010287360886978777,0.00662412133498421,0.00293029358548075,0.020098752479448125,122.5,170.5
552,0.00964774112607071,0.008440672242448087,0.0028020335965954404,0.025804808320825857,76.20000000000002,89.4
553,0.008438989222247123,0.008424232863698809,0.0032285657132371053,0.025431298370121654,73.0,88.70000000000002
554,0.007698617700121226,0.008541323303416557,0.0032040038928632907,0.021935210156749072,81.30000000000001,100.70000000000002
555,0.009889365595118884,0.007008422696433592,0.0033354784556095148,0.02059193692897944,111.20000000000002,159.0
556,0.009549952139144146,0.007591571572451047,0.0026368810231758967,0.021495837859529285,101.10000000000002,124.5
557,0.0076834908979487495,0.0074297279222951375,0.002821138734684,0.023987518815241336,85.5,102.4
558,0.008452542080813266,0.007049818000890715,0.0032188738788584428,0.020141518423488693,107.70000000000002,148.4
559,0.010087816487018364,0.008292593717380156,0.0031510242149037655,0.023951618775050615,84.0,105.5
560,0.01005921674497706,0.0067919929039396065,0.002621072245971746,0.02147917608766767,113.5,145.20000000000002
561,0.009795361352490511,0.006453008100134588,0.0030745261515751406,0.026763108238177256,94.10000000000002,121.60000000000002
562,0.009960379453361356,0.007548252800348076,0.002607276818357978,0.02561630086555611,86.80000000000001,102.70000000000002
563,0.009267241972078469,0.006633599243384025,0.0026344715563410203,0.02616329146786178,93.4,112.9
564,0.009456840709932812,0.008240895298462699,0.0033410810102540408,0.023801688740817773,82.70000000000002,105.80000000000001
565,0.00904710514973861,0.007343461673222227,0.0028352519290120075,0.022842825766402397,95.9,119.5
566,0.00973947507047142,0.007729327719784044,0.0033532709609593618,0.022904226300510522,91.9,122.0
567,0.009289141862540635,0.0077954419944569735,0.003082527446075693,0.024716410073867757,84.10000000000002,104.5
568,0.008291070364611975,0.007527818499478028,0.002643802322527513,0.02249273418023724,93.10000000000002,111.60000000000002
569,0.008966701085277412,0.007842504583977313,0.003405477947327583,0.024003550955173005,84.20000000000002,109.10000000000002
570,0.00965770357367671,0.007514098633864206,0.0031206936282386984,0.020300816190775076,106.10000000000002,143.10000000000002
571,0.008336857268272987,0.007189169459711561,0.0029752440195058624,0.020124084731061663,106.5,140.20000000000002
572,0.008028065063393958,0.006997832192530438,0.003424379421810945,0.022121115579650324,97.0,132.3
573,0.008951510856902623,0.006816219853661384,0.0030997020639681916,0.021766975676456662,105.70000000000002,142.10000000000002
574,0.008208879961783752,0.007537288414003452,0.002554955219244379,0.019858571588218087,104.70000000000002,128.10000000000002
575,0.008241485784575016,0.006457623065626847,0.002647223178717622,0.022173635938877872,107.70000000000002,135.4
576,0.009816981334865494,0.007662109447580927,0.0030114009533607745,0.02185648687422477,98.30000000000001,126.80000000000001
577,0.010165735042468604,0.007268283842783681,0.0026283834901161944,0.02411829494766343,96.0,117.0
578,0.007957363662386823,0.0071517520713038065,0.003006670744846028,0.025915815447549378,82.4,100.5
579,0.008982575766918318,0.007955082223571245,0.003443535155099163,0.020724108948086892,95.70000000000002,130.0
580,0.0083917751189027,0.007262796170094704,0.002929645360684948,0.022678037316106164,94.70000000000002,119.0
581,0.010100549706902696,0.007981573450050426,0.003097114692681633,0.021967515297860847,94.80000000000001,122.60000000000002
582,0.009874234037397494,0.008523886150841225,0.003289078454295204,0.019815940085288395,97.30000000000001,130.0
583,0.009368283699495198,0.006490054608244727,0.0027818464983003495,0.020221077655430925,121.10000000000002,163.0
584,0.009280247722963346,0.007919827305358364,0.0026530388742593146,0.022488033792484406,92.20000000000002,110.9
585,0.008881838574179962,0.007205369298962061,0.0026589225004366736,0.022733445053410455,98.0,119.80000000000001
586,0.009678180729082728,0.006534767245199824,0.002622162012673713,0.02228485132993353,112.0,142.70000000000002
587,0.010192659421371096,0.007879288455126556,0.0031608029610053078,0.022334820735956676,94.5,123.20000000000002
588,0.009252884136263054,0.006397795164062422,0.0031224864417685877,0.02618887576355789,94.80000000000001,123.5
589,0.00930394836453101,0.008340821835299276,0.003201575749919484,0.020647703330661796,93.9,122.30000000000001
590,0.010086623929671771,0.006524498649800493,0.0030305707252929874,0.02079853849531627,119.20000000000002,167.0
591,0.00768160784897344,0.0073245770852871876,0.0028155366368887405,0.023202143451645247,89.60000000000002,108.5
592,0.009208439694183286,0.006473412912695131,0.002660702965611371,0.02370991035118847,104.70000000000002,131.20000000000002
593,0.008576551853566176,0.008015640346986257,0.0031370624837327456,0.02571577449729945,76.4,92.9
594,0.009519730632006907,0.007342344924127833,0.0031556699601549888,0.021729914408045375,101.10000000000002,134.70000000000002
595,0.008477046446701173,0.008150216609821783,0.002951777564761424,0.025385678580223284,76.30000000000001,90.60000000000002
596,0.009870540408904348,0.008304515259737888,0.0033749717122570867,0.02281758669138794,86.70000000000002,113.20000000000002
597,0.008510940409467075,0.007684947179836756,0.0028840551810938647,0.02400650842593363,85.70000000000002,103.9
598,0.009555081829138326,0.007923911291607307,0.002887097598318109,0.02097135280987428,98.70000000000002,125.10000000000002
599,0.008812429213847959,0.006695836824184294,0.0033510873316654273,0.022222683450557626,103.80000000000001,144.4
600,0.008067041317502974,0.006432257459787939,0.003131240147657836,0.024256947199008654,96.80000000000001,126.5
601,0.008569631249769486,0.006536351749907214,0.0029186660054057087,0.02198041029049312,107.80000000000001,141.70000000000002
602,0.009478225727284524,0.007738003311268553,0.002878134355377786,0.02132806895424238,99.0,125.5
603,0.010317697108620098,0.007396503647691258,0.0031694468122022133,0.020787465243372744,107.30000000000001,146.70000000000002
604,0.008961092189080373,0.006436957619706297,0.0030049096061194047,0.02654348167575274,92.4,117.20000000000002
605,0.00868735812506166,0.006462741028293551,0.0025778602118274093,0.022517027452028618,108.30000000000001,135.10000000000002
606,0.008082067328450623,0.006427542216738418,0.003230592252555159,0.023010075832084417,101.5,137.20000000000002
607,0.008430960884326166,0.00840018716178708,0.002654525064180473,0.02648687261439768,71.4,80.5
608,0.008497710136918852,0.008373908262694532,0.0030926485888315156,0.025583684444592997,73.5,88.0
609,0.010306835540668252,0.007023912235092178,0.0034150219368668335,0.02252747844536792,103.30000000000001,145.20000000000002
610,0.008690882142789689,0.007140870984572637,0.0030372668466128266,0.020882473851817625,104.80000000000001,138.5
611,0.009145021010466629,0.0075938358279225085,0.003235711631344383,0.025632213233943723,82.20000000000002,103.70000000000002
612,0.008839191645843543,0.007055249811040861,0.0027834014075853847,0.021165420618567053,106.10000000000002,135.60000000000002
613,0.007805648471937366,0.007145507952378105,0.0027932229229177047,0.02656025752720619,80.5,94.70000000000002
614,0.009155813830875117,0.007156373337818642,0.0030724208408943266,0.020777984942406413,106.70000000000002,143.10000000000002
615,0.008848918122845946,0.0077840272231973935,0.002990008048613206,0.022613433816573724,90.70000000000002,113.5
616,0.010333390650029185,0.008355708214835085,0.003111065362343496,0.02378494775466416,84.70000000000002,106.20000000000002
617,0.009325783295526375,0.006827952242600474,0.0029056239689378865,0.02008082213490739,116.0,156.60000000000002
618,0.008933974301214431,0.007596805313904741,0.0027549747624928886,0.02654356164168694,79.9,93.9
619,0.010105527449530551,0.007999822279775788,0.003030047965888826,0.025886084425937313,80.70000000000002,98.9
620,0.00800276132832335,0.00815364703711849,0.0026623387325701636,0.025356532531220343,75.60000000000002,86.10000000000002
621,0.008394572434278663,0.008348453807290926,0.0033996378844428576,0.02084508382614176,89.30000000000001,117.20000000000002
622,0.008899224133676562,0.00858222160086604,0.0029850666923758318,0.025841197182376673,72.4,85.4
623,0.009239575109754561,0.007219492292819104,0.0028072051999732833,0.02122552940669175,105.20000000000002,134.5
624,0.009706855116719782,0.007244716140351812,0.003010147915980676,0.023246355105208262,97.10000000000002,125.0
625,0.009208653378929453,0.00832254857765524,0.003432665409225086,0.02265401361793098,85.10000000000002,110.9
626,0.009884301089687018,0.008095187537973114,0.003066176056310016,0.026487769533847412,77.20000000000002,94.0
627,0.008191281191926686,0.0066208444731966475,0.00331856577025988,0.022874657218269902,99.60000000000002,135.5
628,0.00993681590635906,0.008384452961689682,0.0026062118342571644,0.025980418693272563,77.30000000000001,89.10000000000002
629,0.00886046144949744,0.007523473100259522,0.003113933259983889,0.02628041442104331,80.30000000000001,98.9
630,0.007701613454960362,0.007447897803715088,0.0031689498381875045,0.024856721634310616,81.4,100.80000000000001
631,0.00951983756515019,0.006677479041168274,0.002819456029534513,0.022312421522664924,108.4,140.9
632,0.009821980460734663,0.007002209712932744,0.002739634467480483,0.02649756165307629,89.20000000000002,108.20000000000002
633,0.007673930869806365,0.00862009692528445,0.003159139168971656,0.025596000403149327,68.70000000000002,81.10000000000002
634,0.00844547237013472,0.0064072093747508845,0.003214082566705377,0.025635670733034722,93.30000000000001,122.20000000000002
635,0.009649285556274501,0.006696413146426886,0.003228085130031272,0.02517977024693241,95.60000000000002,126.70000000000002
636,0.009428059392309146,0.008098760848790068,0.003311329295709959,0.024094092758519835,83.0,106.0
637,0.007889232727718134,0.007472162571751224,0.0026198844012044445,0.02265372578691669,91.5,108.70000000000002
638,0.008749187520639193,0.006523522149315543,0.0028639384805725313,0.02058087671055129,115.70000000000002,154.9
639,0.0098322350670249,0.008507298058420059,0.0026150848277321447,0.02648125529896899,74.4,85.10000000000002
640,0.00906095681820921,0.007049022775396216,0.002619175867748547,0.023304363633812223,98.30000000000001,119.9
641,0.00979519197012502,0.00796594457385007,0.0025952034103175763,0.020314583829221647,103.10000000000002,127.0
642,0.008737757863108118,0.007039403611607872,0.0027591458907504428,0.02176922144737191,103.30000000000001,130.20000000000002
643,0.009819403406901586,0.00846576312067167,0.0029145924250748097,0.026138715904906157,75.10000000000002,89.10000000000002
644,0.00851803839336928,0.007446983219273531,0.0027534260980344,0.02428192753480915,87.60000000000002,105.10000000000002
645,0.010293249010971983,0.0077328594660976005,0.002872032675702194,0.02433324394747379,89.60000000000002,110.60000000000002
646,0.007981885831856547,0.008374482930597145,0.0030027755557018527,0.022945954696857097,80.70000000000002,97.4
647,0.0092318349288245,0.007780763691276155,0.0026145982256038616,0.024576494376351583,85.80000000000001,100.9
648,0.008303215536851928,0.007981393423139827,0.003290281314945777,0.025424669967792114,76.30000000000001,94.5
649,0.0091417526120013,0.007545382257699189,0.0026785883652054704,0.025224669591317916,85.5,101.4
650,0.008382805327206129,0.007492564701340379,0.002805846683634765,0.020740460257367855,100.80000000000001,126.60000000000002
651,0.009349805781607688,0.006497247078351533,0.00322378071071358,0.022024931698875205,110.10000000000002,153.9
652,0.00765036367111211,0.007525040563283765,0.0025921667176748426,0.02173542520916809,93.80000000000001,111.5
653,0.009558836516130433,0.006516051648649197,0.003305404643120402,0.019831701259383494,121.10000000000002,180.2
654,0.008316424446845135,0.00804203412634216,0.002834643134756376,0.020517227792581434,95.30000000000001,118.0
655,0.008622631580761155,0.006983384894365182,0.003308440711944499,0.021995301943920152,100.5,136.70000000000002
656,0.009780117673795217,0.008381712325824152,0.0029404356776188767,0.026165502575542197,75.60000000000002,90.10000000000002
657,0.00866875874570062,0.008544176437102742,0.0026303605720730157,0.024607264672857666,76.70000000000002,87.70000000000002
658,0.008983297909233705,0.0072472098122752055,0.003119440690873741,0.024724961070523976,88.70000000000002,112.60000000000002
659,0.007661780828055833,0.006750644449681196,0.0031917414455708867,0.024463034040911665,90.20000000000002,115.80000000000001
660,0.010258328263847427,0.00808733502806426,0.0034056954369582042,0.024715758105728302,83.10000000000002,107.80000000000001
661,0.008454740963326495,0.006612071075064427,0.003253641477010442,0.02430760305811665,95.5,126.60000000000002
662,0.007780102233461899,0.0071851135482772005,0.0034111198339358572,0.023302804008514307,89.20000000000002,117.70000000000002
663,0.008818368667253202,0.007404824111608411,0.0027379944516046474,0.02238226312434492,96.5,118.80000000000001
664,0.008648495791165375,0.006492798795421812,0.0032408108656661262,0.022716365979008113,104.20000000000002,142.70000000000002
665,0.009869885694404341,0.008288283002519763,0.002740794649228792,0.0243999008403692,82.9,98.5
666,0.00892516087124005,0.008355352660323341,0.002744166611258809,0.02454291427016721,79.10000000000002,92.5
667,0.00929093073008235,0.007039428324536624,0.002672940813286055,0.024359961925736164,94.9,115.60000000000002
668,0.009644213136957291,0.007085161523467536,0.003130349343620082,0.02256696504420441,101.20000000000002,134.5
669,0.009575658584863067,0.006823234368511619,0.0033511935023725565,0.0218139930792944,106.80000000000001,150.5
670,0.008643022166941612,0.006505706892180787,0.0026503609910891487,0.023410874699959172,103.30000000000001,128.5
671,0.008372500227165522,0.008254830507919935,0.0025632240497894584,0.022454867400216835,86.20000000000002,100.20000000000002
672,0.008560832976276548,0.006418487169564602,0.0026619315591004593,0.02269636229768126,107.30000000000001,135.20000000000002
673,0.008980734378008105,0.007284651931323455,0.0030278439105708844,0.023964970407590713,91.30000000000001,115.4
674,0.0076767943170451556,0.007419214108770383,0.0034171493167988293,0.023433035638105545,85.80000000000001,111.70000000000002
675,0.009479364122139173,0.007076693680312987,0.0032465922403374864,0.02520772115831404,90.30000000000001,117.5
676,0.009057499328666174,0.008571031102378229,0.0026629951932863882,0.019923464177578173,95.70000000000002,116.10000000000002
677,0.009729427171744158,0.008191099959070984,0.0026581865062085186,0.021661424002380657,94.20000000000002,114.10000000000002
678,0.007697391381089897,0.00703494437425627,0.0032458276865268043,0.023425544088710927,90.60000000000002,117.30000000000001
679,0.008589858101554377,0.007211413413539243,0.002551218263143921,0.021900605687681,100.70000000000002,122.10000000000002
680,0.00939543860242241,0.008566937498586802,0.00331235474428551,0.01996992880287225,94.5,125.4
681,0.010076113632622065,0.008137196429921908,0.003252338511213882,0.023006390355434964,88.60000000000002,114.60000000000002
682,0.008724614290977156,0.007056560389874683,0.002609125373058929,0.021400365190820957,105.30000000000001,130.5
683,0.008315829814440666,0.007464173406847953,0.0032226999659370243,0.023116930700501647,89.60000000000002,115.20000000000002
684,0.007806180013507333,0.008530027052223457,0.003398451887184701,0.025293474906607376,70.20000000000002,85.9
685,0.010326585334223395,0.007600085248800591,0.0034164915152278853,0.02033347923391109,106.10000000000002,150.20000000000002
686,0.008637338020305701,0.006882107853015223,0.002726249775720843,0.020789212612759806,109.60000000000002,140.4
687,0.00933051683222819,0.008132974175431436,0.003070468559478324,0.020832269340021588,95.70000000000002,123.20000000000002
688,0.009840034178820371,0.007805898091118389,0.002899349135514296,0.02451717076579708,86.80000000000001,106.5
689,0.008351743443955648,0.007151682469111974,0.003375737258818791,0.02183562649464323,97.80000000000001,132.9
690,0.008918968324026428,0.008377817559141033,0.003186949215240775,0.020239800550891272,94.10000000000002,122.10000000000002
691,0.008047718219553218,0.006392643579236812,0.0031178296112062466,0.022934237243618826,102.60000000000002,136.60000000000002
692,0.008012542097436143,0.008530351772377733,0.0030266937515510575,0.021495834125849093,84.70000000000002,103.80000000000001
693,0.00900162964211771,0.00790414574865399,0.002618615296176208,0.021725179667184766,94.70000000000002,114.0
694,0.00982880682538678,0.007409245958405987,0.0030419194278290657,0.02283038385544419,97.10000000000002,125.5
695,0.007768529845136113,0.00674793700459535,0.002950987474867702,0.021267206403201414,104.5,135.9
696,0.0077849433773811315,0.008273211744116602,0.003433073276247704,0.025349068689237208,72.0,89.0
697,0.0099552192886026,0.006919448543213351,0.0034145642779618793,0.021181510674129465,109.5,157.8
698,0.010218860487976945,0.00861334341142339,0.0031905505251714436,0.026663194685224833,72.70000000000002,88.70000000000002
699,0.009187757404831179,0.006958969012146203,0.0029432962970990587,0.023953990938297712,96.20000000000002,122.30000000000001
700,0.00784732021747294,0.007775272345388804,0.003433060053086065,0.021133852471988256,91.60000000000002,122.0
701,0.009790006813978635,0.008417772286004143,0.003399331433538198,0.026516347874794073,73.30000000000001,91.70000000000002
702,0.009057941024547973,0.008573942792980883,0.003231579186420995,0.020935083339296365,89.5,115.10000000000002
703,0.008937630287463517,0.007991245144587008,0.002772606284237175,0.024282900133006723,83.4,99.10000000000002
704,0.009449821293425871,0.006741074423569272,0.00305857678120748,0.02519867210774047,94.80000000000001,122.20000000000002
705,0.008997018294247042,0.006402232012746241,0.002558134622171363,0.022300635114350383,111.5,140.3
706,0.01015072398476581,0.006889522754108119,0.003120927319984518,0.02135731033614631,110.9,152.8
707,0.008518508972080781,0.008283094701603337,0.003205975298042952,0.02047184094841934,92.5,119.70000000000002
708,0.008807495456663369,0.006440631968201845,0.0029828011319427083,0.024435413741790465,99.5,128.70000000000002
709,0.007969957083715009,0.0070249911125456225,0.002908052962951941,0.026232521862345787,83.10000000000002,100.20000000000002
710,0.010331788541642,0.006476050422740135,0.003234907131145853,0.02240335122415238,112.20000000000002,158.8
711,0.008709637102819596,0.008072096190030801,0.0033765837889308675,0.02645199087557281,73.5,91.30000000000001
712,0.009208230982303466,0.00717852260842613,0.003258794177272901,0.02155949966900348,102.4,139.20000000000002
713,0.009172999877850497,0.0071818015384309646,0.003140967966337088,0.021485388401125613,103.0,137.70000000000002
714,0.008167300953484028,0.008441037945019733,0.0026416233146545833,0.023341645775067175,80.30000000000001,92.5
715,0.008246302514000122,0.006462592417482751,0.0025824169364622837,0.021029800187019734,113.4,143.5
716,0.0099902799571662,0.007010577173948309,0.003405413253517766,0.023870539827994464,97.10000000000002,132.9
717,0.008828858312375667,0.007680199878006273,0.0030150285467036406,0.0251088460137637,82.60000000000002,101.20000000000002
718,0.0084127393781267,0.0071693633811006794,0.0033546848722799255,0.026420731026921336,81.4,103.80000000000001
719,0.010059907214213478,0.0073187579864039546,0.0032523289527061935,0.02313458677577468,97.0,129.4
720,0.008993357600794475,0.0068355302453788885,0.0030820172729326646,0.0211060899252959,108.70000000000002,147.3
721,0.008545224687481423,0.008298817953644852,0.0027363682282897698,0.020302396413362296,94.80000000000001,115.60000000000002
722,0.007836320500054603,0.008491765171131992,0.0030062283941656516,0.022666790382000958,80.10000000000002,96.4
723,0.00983937216872138,0.00825560833779866,0.002848971929804044,0.02465339022174183,82.0,98.5
724,0.009732031602800091,0.007847964045448397,0.0026864355673200894,0.025927422753784228,81.80000000000001,96.30000000000001
725,0.009105555292387222,0.007010562959332508,0.0029327053668939244,0.02006762192188836,112.5,150.5
726,0.007995240363300526,0.008097480188660687,0.0025500104712798295,0.02271679514109122,85.4,98.70000000000002
727,0.009060777488931087,0.006497927445002187,0.0034257703466750995,0.021385616065435206,111.0,161.60000000000002
728,0.008471336543017958,0.007058870652573811,0.002757374995905615,0.019815302016383315,111.30000000000001,143.70000000000002
729,0.009619230944037589,0.008550402374548391,0.0027518641349565404,0.02443969987070592,79.60000000000002,93.70000000000002
730,0.009653120082788529,0.00828395710295368,0.002930366277312248,0.0219224870304266,91.0,113.4
731,0.008528296861862183,0.007978397999471653,0.0032851015198550725,0.021074481634618655,92.80000000000001,121.70000000000002
732,0.008651540722025964,0.008404365442685587,0.0032760241677252653,0.02668916023530971,70.10000000000002,84.9
733,0.009686470301141616,0.007259689202312825,0.003081574050595174,0.02442548963718877,92.10000000000002,117.9
734,0.007861830704056234,0.007600118157983696,0.0031883887456253483,0.020974575914967413,95.0,123.70000000000002
735,0.009757705637049002,0.007688488756156751,0.003406999607127835,0.02010153186446617,104.30000000000001,146.20000000000002
736,0.008366380571399759,0.007728496228424603,0.002816903920985338,0.024798824906857985,82.20000000000002,97.70000000000002
737,0.009699314262809212,0.006605660919149567,0.003012469017786091,0.023362144983581478,104.80000000000001,138.8
738,0.00864705807958196,0.008474080940781762,0.0032947556878858988,0.024678493579548363,75.4,93.20000000000002
739,0.009578681916484493,0.007413861323579517,0.0033788950689869184,0.024660222036500465,88.30000000000001,116.20000000000002
740,0.009618248866470702,0.008313804533521527,0.0027966644304079718,0.025446425618028252,78.4,92.4
741,0.008177149627982527,0.007152019392550998,0.0028520494088428586,0.026644893024040092,81.30000000000001,96.9
742,0.0099626505041194,0.007952632188578083,0.003204351085453851,0.023733888832873973,87.60000000000002,112.20000000000002
743,0.010207144801193,0.007491582193985313,0.002892465938882905,0.020944617005151822,106.0,138.10000000000002
744,0.009772755261104856,0.00802749884717008,0.0028959195346717212,0.019981101963575016,102.80000000000001,132.20000000000002
745,0.009915292784838627,0.006400690462771665,0.003183329801666146,0.02658709719698514,95.5,126.0
746,0.008831685586000148,0.006903690161240893,0.0031843839090390435,0.02551672571268894,89.20000000000002,114.5
747,0.009125361853410187,0.008550829369326328,0.0025965018494921647,0.02333352123214865,82.5,95.70000000000002
748,0.009589825657770884,0.008315941060085652,0.002711330050717011,0.025397024337528135,78.60000000000002,91.9
749,0.00914230910444007,0.0072672457844774165,0.0026685435257211843,0.025853417354773298,86.4,102.60000000000002
750,0.008074637662085231,0.007072022683220473,0.0028110409787661934,0.025896184098994073,84.30000000000001,100.9
751,0.009466298084364022,0.008167533143680586,0.002775421108913249,0.024172869956252924,83.60000000000002,99.80000000000001
752,0.00919371415448812,0.00824886834777361,0.003365478354433134,0.019889975832626933,97.30000000000001,131.4
753,0.009469853781458738,0.006491630548019389,0.0030439727985696204,0.021815552776015313,112.30000000000001,153.60000000000002
754,0.00847829681870978,0.007169156632767801,0.0031091632041446485,0.022140009260024695,97.80000000000001,127.5
755,0.009628287436593755,0.0072851866175412065,0.002611517880278963,0.025283481298963906,89.9,107.20000000000002
756,0.008421547476400306,0.00734872547909834,0.0031668994948997114,0.022128868538469498,95.30000000000001,124.20000000000002
757,0.007802781271596131,0.007216322355778831,0.0034000037244248725,0.02429072343711692,85.5,111.0
758,0.009462993701401459,0.007797634845684688,0.002729092925063493,0.02272915371007494,92.9,113.30000000000001
759,0.009677537455580958,0.006603089019494608,0.002800067498480741,0.021736470568176316,112.80000000000001,148.3
760,0.008816451104505164,0.008580829667119915,0.0026107522920154396,0.023430719950720356,80.9,93.4
761,0.008134284641432968,0.008559022227171923,0.0026519731542547177,0.02262617100650752,81.70000000000002,94.60000000000002
762,0.009642289459053434,0.00796024746306175,0.002930455773204539,0.0222272039339895,93.10000000000002,116.80000000000001
763,0.00872355342209275,0.006969621592106938,0.00273479964483612,0.02318144748593664,98.20000000000002,121.5
764,0.008375041141382539,0.007021788746018813,0.003141080457127101,0.026575075948582248,82.9,103.30000000000001
765,0.009279820441510312,0.006548203800896174,0.0026180252524686605,0.02645544831371051,93.60000000000002,112.9
766,0.0084526851338298,0.0065821507186855695,0.0030891401284353437,0.02416430496024896,96.9,126.0
767,0.009400963014320458,0.006976654562679468,0.0025635996157930274,0.02655045743248676,88.60000000000002,104.5
768,0.008327411223365977,0.007896059148118232,0.0031859668828908387,0.024068951845385603,81.9,102.0
769,0.00849484996437685,0.006984966570969147,0.0030879014544324328,0.025859008478945726,86.20000000000002,107.9
770,0.010206181068093165,0.006613288059908454,0.0026893457513379477,0.02640870644889373,95.70000000000002,117.80000000000001
771,0.00963864511650394,0.008361736105866989,0.002732369370721809,0.023912225239054716,83.30000000000001,98.80000000000001
772,0.009543076904927178,0.007905251742255688,0.002917336521780028,0.019912610292922246,103.70000000000002,134.10000000000002
773,0.00922390035337151,0.00694447846315412,0.0029552288215286015,0.026498491295435887,87.4,108.30000000000001
774,0.008727395357634574,0.008264553614994959,0.002719686545174326,0.024505498881194954,79.5,92.70000000000002
775,0.010287918776985146,0.006604259476964107,0.002557487948004473,0.022835743720501973,110.9,139.60000000000002
776,0.00790008880423869,0.00805886478677152,0.003373093797463703,0.022838806599234224,82.70000000000002,105.5
777,0.00834852143381969,0.007352407467764872,0.0032011030360650007,0.019868288589446795,104.9,142.20000000000002
778,0.009241525771608682,0.007754906290996602,0.0031239194222063417,0.021496734339066334,96.5,125.60000000000002
779,0.009577942353120941,0.006580630844246496,0.0027293433028201205,0.025938515626114825,95.70000000000002,118.10000000000002
780,0.009644552506961727,0.006405927496525526,0.00277353863433282,0.02130370131612222,117.9,157.10000000000002
781,0.008381177085699826,0.006932009483129744,0.002606273666168561,0.023012994211011772,98.5,119.5
782,0.009628380381922645,0.007740146380614232,0.0031555845017382715,0.020372232757968314,102.9,137.70000000000002
783,0.010219024917477325,0.008261606626146804,0.003274581286646096,0.02555765679724195,78.9,99.30000000000001
784,0.010168318371958454,0.007599571423755818,0.0027302538160808632,0.024116317418889265,91.9,112.10000000000002
785,0.009655780032903434,0.008035314135046556,0.003019304121750192,0.02028352644814171,100.5,130.60000000000002
786,0.008652004933761344,0.008446724869042554,0.003076004018781683,0.023567940283357437,79.9,97.4
787,0.008375904488831921,0.007204010069812302,0.003355811480237852,0.02446357670221258,87.30000000000001,113.70000000000002
788,0.009775944972231297,0.007397277201902223,0.0031172224975105417,0.021541201425115022,102.20000000000002,136.0
789,0.009554744241765412,0.007337103000832509,0.002948290963333271,0.024343763048792405,91.5,114.60000000000002
790,0.010177957677966101,0.006519014279869397,0.0032922689136123066,0.02184875794178123,113.30000000000001,162.8
791,0.008848582527167219,0.006424304989743769,0.002820941470050882,0.023318392385984613,105.0,134.9
792,0.007801675408838084,0.007479965391112122,0.0033843995659725845,0.020541698594573558,97.30000000000001,131.60000000000002
793,0.00971398996580386,0.007296759870095983,0.003139656343071904,0.021624053819916753,102.80000000000001,137.60000000000002
794,0.008080629108861667,0.006736040882110259,0.00261344275107883,0.02110267046725969,108.20000000000002,135.20000000000002
795,0.009443392339470212,0.008358803876647893,0.0032827131170320456,0.024594088826022643,79.10000000000002,99.20000000000002
796,0.007948166031209977,0.007025671754165887,0.0028288261877902217,0.02155219905531937,100.9,127.20000000000002
797,0.00904051528121625,0.007579996083479263,0.002871197377653999,0.02227798621956769,95.30000000000001,119.20000000000002
798,0.009887100114346417,0.008150908908719291,0.0028270162485126713,0.02619238122267408,78.20000000000002,92.70000000000002
799,0.010222600545906764,0.007110170719567591,0.0028689824539137494,0.023339382732419492,100.5,128.3
800,0.010191026193840916,0.0083467187245702,0.002642311166325231,0.0225501878954672,90.30000000000001,108.30000000000001
801,0.009144102212324383,0.007507048063240964,0.0027244767611432036,0.025808129230465403,83.9,99.5
802,0.00947774011409146,0.008260293843416559,0.003322887851414525,0.025036007417123522,78.5,98.9
803,0.008835868623374236,0.0077487301987847045,0.002694328865507769,0.024513781468149604,84.9,100.30000000000001
804,0.008133983790496057,0.007936386578647852,0.0027566383446785718,0.02062668358805004,95.5,116.9
805,0.008096268123385984,0.0063794823042429075,0.0031968656560681773,0.02492448333291807,94.9,124.5
806,0.009040320044765798,0.006738066302374612,0.002625198903759621,0.019938711475396637,118.20000000000002,153.10000000000002
807,0.008097520077806095,0.008379424953712078,0.0027673831575315134,0.022281356577248338,84.10000000000002,99.60000000000002
808,0.0079344328080996,0.006875312935683383,0.0030173021137021847,0.02405319125483861,91.9,115.80000000000001
809,0.008312451248248769,0.006504897358256513,0.0029019295822146586,0.021442081562775075,109.70000000000002,144.60000000000002
810,0.008242795592720464,0.008534691306105274,0.0031046704373331514,0.02369758031777295,77.30000000000001,93.60000000000002
811,0.008772592779512967,0.0073401247502178244,0.0030368145034542727,0.02467304435118239,87.4,109.10000000000002
812,0.009545794459690938,0.006761311292337261,0.003000101476868964,0.02268458708428837,105.0,138.8
813,0.010000422808927335,0.007795692572741347,0.0030292536597743835,0.020611608548830634,102.80000000000001,135.0
814,0.009285222301173209,0.006638708787780524,0.0028534859180091767,0.020803465334052182,115.10000000000002,153.70000000000002
